indice,estrellas,comentario,pos_tags,noun_phrases,entities,entity_density
31099,,sparkles sientes infancia sigue influyendo vida adulta sparkles muchas veces repetimos patrones miedos bloqueos emocionales incluso problemas dinero entender respuesta suele experiencias ninez quedaron guardadas subconsciente brain growing heart regresion infancia terapia tecnica hipnosis permite check mark sanar heridas emocionales profundas check mark liberar creencias limitantes formadas ninez check mark comprender origen bloqueos autosabotaje baja autoestima check mark reconectar contigo lugar seguro amoroso terapia ideal si sparkles sientes dolor emocional logras soltar sparkles repites patrones relaciones dinero exito sparkles cuesta sentir merecimiento confianza sparkles quieres sanar raiz solo entenderlo round pushpin atencion puerto vallarta online laptop mobile phone with arrow reserva sesion regresion infancia money bag mxn backhand index pointing right escribeme directamente whatsapp cherry blossom carolina winkler hipnoterapeuta acompanandote sanar origen puertovallarta puertovallartamexico puertovallartamexico,"['NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'AUX', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['sparkles', 'infancia sigue influyendo vida adulta', 'veces', 'repetimos patrones', 'bloqueos', 'incluso problemas dinero entender respuesta suele experiencias ninez quedaron guardadas subconsciente brain growing heart regresion infancia terapia tecnica hipnosis', 'mark sanar heridas emocionales', 'profundas', 'mark liberar creencias limitantes', 'ninez check mark comprender origen bloqueos autosabotaje baja autoestima check mark reconectar contigo lugar seguro amoroso terapia ideal', 'dolor emocional logras', 'sparkles', 'patrones relaciones dinero exito', 'cuesta', 'merecimiento confianza', 'quieres', 'sanar raiz solo entenderlo round pushpin atencion puerto vallarta online laptop mobile phone', 'right escribeme directamente whatsapp cherry blossom carolina winkler hipnoterapeuta acompanandote sanar origen puertovallarta']","[{'text': 'infancia sigue', 'label': 'PERSON'}, {'text': 'respuesta suele', 'label': 'PERSON'}, {'text': 'ninez quedaron guardadas subconsciente brain', 'label': 'ORG'}, {'text': 'mark comprender', 'label': 'PERSON'}, {'text': 'mark reconectar', 'label': 'PERSON'}, {'text': 'contigo lugar', 'label': 'PERSON'}, {'text': 'cuesta', 'label': 'NORP'}, {'text': 'raiz', 'label': 'GPE'}, {'text': 'entenderlo', 'label': 'NORP'}, {'text': 'vallarta', 'label': 'ORG'}, {'text': 'arrow reserva sesion', 'label': 'ORG'}, {'text': 'puertovallarta', 'label': 'GPE'}]",0.096
31217,,pics yellow umbrella on ground vacasiones puertovallartamexico playa mar amigos,"['NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'NOUN']","['pics', 'umbrella', 'ground vacasiones puertovallartamexico playa mar amigos']","[{'text': 'mar amigos', 'label': 'PERSON'}]",0.1
31228,,accesorios san valentin heart with arrow quedes realizar pedido police car light obten compra aretes disponibles pedido info via speech balloon round pushpin entregas bahia banderas puerto vallarta kylove accesorios sanvalentin defebrero red heart puertovallartamexico,"['PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'PROPN', 'NOUN']","['accesorios san valentin heart', 'arrow quedes', 'pedido police car light', 'obten compra aretes disponibles', 'info', 'speech balloon round pushpin entregas', 'bahia', 'banderas puerto vallarta kylove accesorios', 'sanvalentin defebrero red heart']","[{'text': 'san valentin', 'label': 'GPE'}, {'text': 'vallarta kylove', 'label': 'PERSON'}]",0.05714285714285714
31560,,amor ralarte lindo growing heart sparkles monederos artesanales guardes quieras ok hand backhand index pointing right disponibles tienda tiendalocal hechoamano regalosespeciales puertovallarta,"['PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'VERB', 'PROPN']","['amor ralarte lindo growing heart', 'monederos artesanales', 'quieras', 'right disponibles', 'tienda tiendalocal hechoamano']","[{'text': 'monederos artesanales', 'label': 'PERSON'}, {'text': 'puertovallarta', 'label': 'GPE'}]",0.09090909090909091
31773,,sunrise water wave dolphin diversion calidez magia podras disfrutar sunscape puerto vallarta water wave dolphin sunrise sparkles del marzo sparkles office building estancia plan incluido airplane vuelo redondo saliendo morelia smiling face with sunglasses equipaje documentado beach with umbrella costo total personas calendar dias noches bullseye tarifas sujetas disponibilidad momento reserva backhand index pointing right contactanos consulta promociones disponibles tarjetas participantes whatsapp mobile phone with arrow ubicamos backhand index pointing down rio amatlan col cuauhtemoc morelia mich pushpin playa vacaciones sunscapepuertovallarta todoincluido funandtravel agenciadeviajes reservaconnosotros puertovallarta mesessinintereses viajes turismonacional vuelosmorelia vacaciones vallarta,"['NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'ADJ', 'PROPN', 'NOUN', 'PROPN']","['diversion calidez magia podras', 'sunscape puerto vallarta water wave', 'del marzo', 'office building estancia plan', 'airplane vuelo redondo saliendo morelia smiling face', 'sunglasses', 'equipaje documentado beach', 'umbrella costo total personas', 'bullseye tarifas sujetas', 'disponibilidad', 'tarjetas participantes', 'whatsapp mobile phone', 'sunscapepuertovallarta todoincluido funandtravel agenciadeviajes reservaconnosotros puertovallarta', 'viajes turismonacional vuelosmorelia vacaciones', 'vallarta']","[{'text': 'vuelo', 'label': 'PERSON'}, {'text': 'saliendo morelia', 'label': 'PERSON'}, {'text': 'umbrella costo', 'label': 'ORG'}, {'text': 'momento reserva backhand', 'label': 'ORG'}, {'text': 'arrow ubicamos backhand', 'label': 'ORG'}, {'text': 'morelia', 'label': 'GPE'}, {'text': 'puertovallarta', 'label': 'GPE'}]",0.07608695652173914
31796,,palm tree sparkles samba vallarta espera abril sparkles palm tree disfruta dias noches abril plan incluido beach with umbrella tropical drink family man woman girl boy menor anos woman and man holding hands adultos sol alberca playa atardeceres increibles sunrise momento escaparte vivir experiencia minibus pregunta opcion transporte incluido puede anadir facilmente paquete mobile phone with arrow reserva ahora cupos limitados fire vallarta sambavallarta viajaconnosotros todoincluido vacaciones viajandocontigo,"['NOUN', 'NOUN', 'VERB', 'ADJ', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'CCONJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'NOUN']","['palm tree', 'samba vallarta espera abril', 'palm tree disfruta dias', 'abril plan incluido beach', 'umbrella tropical drink family man woman girl boy menor anos woman', 'man', 'hands', 'sol alberca playa atardeceres', 'sunrise momento escaparte vivir experiencia minibus pregunta opcion transporte incluido puede anadir facilmente', 'arrow reserva ahora cupos', 'viajandocontigo']","[{'text': 'umbrella tropical', 'label': 'ORG'}, {'text': 'experiencia minibus', 'label': 'PERSON'}, {'text': 'arrow reserva ahora cupos', 'label': 'ORG'}, {'text': 'vallarta sambavallarta', 'label': 'PERSON'}]",0.058823529411764705
32021,,fire sparkles atencion pisolovers sparkles fire llego six pack surtido hidromiel tercer piso solucion perfecta quieres sabores sola caja smiling face with sunglasses honey pot pura magia artesanal nayarita honeybee sparkles listo darle toque especial fresco diferente posadas christmas tree party popper prende mejor ambiente buen brindis hidromiel clinking beer mugs yellow heart wrapped gift six pack surtido delivery truck envios pais vallartaadventures vallarta vallartazo travelnotepic tepicnayarit tepicnayarit bebidaartesanal maridaje cocinamexicana lodemarcos elbar lodemarcosnayarit cortesdecarne plazabalagan plazabalagan sanblas autopisto autopisto lavinatta mariscosnayarit cervezanayarita crafbeerlover culturacervecera culturacervecera,"['NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB']","['fire', 'atencion pisolovers', 'fire llego six pack surtido hidromiel tercer piso solucion perfecta quieres', 'sola caja', 'sunglasses honey pot', 'pura magia artesanal nayarita honeybee', 'listo darle toque especial fresco diferente', 'christmas tree party popper prende mejor ambiente buen brindis hidromiel', 'beer mugs yellow heart', 'gift', 'six pack surtido delivery truck envios pais vallartaadventures vallarta vallartazo travelnotepic tepicnayarit tepicnayarit bebidaartesanal maridaje cocinamexicana lodemarcos elbar lodemarcosnayarit cortesdecarne plazabalagan plazabalagan sanblas autopisto autopisto lavinatta mariscosnayarit cervezanayarita crafbeerlover culturacervecera']","[{'text': 'six', 'label': 'CARDINAL'}, {'text': 'hidromiel tercer piso solucion', 'label': 'ORG'}, {'text': 'posadas christmas', 'label': 'DATE'}, {'text': 'buen', 'label': 'GPE'}, {'text': 'hidromiel', 'label': 'GPE'}, {'text': 'six', 'label': 'CARDINAL'}, {'text': 'vallarta vallartazo', 'label': 'PERSON'}, {'text': 'lodemarcos', 'label': 'ORG'}, {'text': 'lodemarcosnayarit cortesdecarne', 'label': 'PERSON'}, {'text': 'plazabalagan sanblas autopisto autopisto lavinatta mariscosnayarit cervezanayarita', 'label': 'ORG'}]",0.11627906976744186
32133,,want jewelry lasts discoverpermanent jewelryinpuerto vallarta atforeva jewelry k gold fill sterling silver aquiles serdan zona romantica engravedjewelry laseredengraved laseredjewelry joyeriapermanentepuertovallarta zonaromantica puertovallartathingstodo vallartavibes permanentjewelry puertovallartawedding vallartaadventures,"['VERB', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'NOUN']","['discoverpermanent jewelryinpuerto vallarta atforeva jewelry k gold fill sterling', 'silver aquiles']","[{'text': 'jewelryinpuerto vallarta atforeva', 'label': 'PERSON'}, {'text': 'serdan zona romantica', 'label': 'PERSON'}]",0.07407407407407407
32206,,yellow heart charla matrimonial empareja calendar sabado octubre four o clock round pushpin iglesia taber san julian invitamos fortalecer relacion herramientas practicas tiempo inspiracion finalizar disfrutaremos juntos deliciosa cena green salad shortcake backhand index pointing right entrada gratuita cupo limitado mobile phone with arrow reserva telefono whatsapp empareja matrimonios familiasenvictoria tabersanjulian cacaluta tabersomostodos taber sonsonate,"['ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'NUM', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'INTJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'ADP', 'NOUN', 'PROPN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'NOUN']","['yellow heart charla matrimonial', 'empareja calendar sabado octubre four o clock round pushpin iglesia taber san julian invitamos fortalecer relacion herramientas practicas tiempo inspiracion finalizar disfrutaremos juntos', 'backhand index pointing', 'arrow reserva telefono', 'whatsapp empareja matrimonios', 'familiasenvictoria tabersanjulian cacaluta tabersomostodos taber sonsonate']","[{'text': 'yellow heart charla', 'label': 'PERSON'}, {'text': 'four', 'label': 'CARDINAL'}, {'text': 'iglesia', 'label': 'NORP'}, {'text': 'san julian invitamos', 'label': 'ORG'}, {'text': 'finalizar', 'label': 'GPE'}, {'text': 'deliciosa cena green salad shortcake', 'label': 'ORG'}, {'text': 'arrow reserva', 'label': 'ORG'}]",0.12727272727272726
32258,,vamos parque nacional smiling face with open hands huatulco parquenacional cacaluta playa naruraleza dayoff caminata trail traveler mirador,"['PROPN', 'PROPN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['vamos parque nacional smiling face', 'open hands', 'parquenacional cacaluta playa naruraleza dayoff caminata trail traveler mirador']",[],0.0
32364,,chachacual bahiachachacual beach playa ocean isla good instagram pacificocean pacifico oaxacaparatodos fresh awesome mexico visitmexico sunny sol hermoso beachvibes mar yourshootphotographer mdemexico snorkeling gopromx gopro mexico fotografos fotografosmx mexicoesfotografia oaxaca,"['ADJ', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN']","['chachacual bahiachachacual beach playa ocean isla good instagram pacificocean pacifico oaxacaparatodos', 'fresh awesome mexico', 'visitmexico sunny sol hermoso beachvibes mar yourshootphotographer mdemexico snorkeling gopromx gopro mexico', 'mexicoesfotografia oaxaca']","[{'text': 'mexico visitmexico sunny', 'label': 'FAC'}, {'text': 'mar yourshootphotographer', 'label': 'PERSON'}, {'text': 'gopromx', 'label': 'ORG'}, {'text': 'mexico', 'label': 'GPE'}]",0.13333333333333333
32393,,domingo oficina bahia chachacual chachacual huatulco oaxaca officetime,"['PROPN', 'PROPN', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'PROPN', 'NOUN']","['domingo', 'oficina']","[{'text': 'domingo oficina bahia chachacual', 'label': 'PERSON'}]",0.125
32442,,herb fountain jardines chahue perspectiva smiling face with heart eyes deciduous tree respira aire fresco enamorate parques coloridos espacios publicos huatulco solo minutos parque ubica hotel chahue parquehundido huatulco hotelsophiehuatulco huatulcoteespera camera with flash vivohux,"['NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'NOUN']","['herb fountain jardines', 'chahue perspectiva smiling face', 'heart eyes deciduous tree respira aire fresco enamorate parques', 'hotelsophiehuatulco huatulcoteespera camera', 'flash vivohux']",[],0.0
32461,,palm tree water wave respira tranquilidad huatulco cada susurro palmeras reserva ahora deja belleza huatulco enamore blue heart sun huatu lcoparadise beachescape oceanvibes beach with umbrella lugareshuatulco huatulco tipsviajeros vivehuatulco playasdeoaxaca beah playa centro crucecita vacaciones hotelom hoteles hotel hotelhuatulco hoteloaxaca hotelhuatulco hotelom huatulco huatulcooaxaca huatulcotravel viajeros hotel chahue tropical,"['PROPN', 'PROPN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['palm tree water wave respira', 'umbrella lugareshuatulco huatulco tipsviajeros vivehuatulco playasdeoaxaca beah playa centro crucecita vacaciones']","[{'text': 'huatulco cada', 'label': 'ORG'}, {'text': 'palmeras reserva ahora deja', 'label': 'ORG'}, {'text': 'hoteloaxaca hotelhuatulco', 'label': 'PERSON'}]",0.06
32484,,tipviajero actividades realiza huatulco caminata lugar favorito locales turistas bahia chahue smiling face with heart eyes sun palm tree viaja huatulco disfrutes actividad acompanado hermoso amanecer tear off calendar proximo salida grupal febrero marzo camera yvan luna foto,"['NOUN', 'PROPN', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'ADJ', 'PROPN', 'NOUN']","['tipviajero actividades', 'realiza huatulco caminata lugar favorito locales', 'turistas', 'chahue smiling face', 'heart eyes sun palm tree viaja huatulco', 'actividad acompanado hermoso amanecer', 'calendar', 'salida grupal febrero marzo', 'camera yvan luna foto']","[{'text': 'salida', 'label': 'GPE'}, {'text': 'grupal febrero', 'label': 'PERSON'}, {'text': 'camera yvan', 'label': 'PERSON'}]",0.07894736842105263
32502,,water wave smiling face with heart eyes si vienes huatulco olvides visitar lugares beach with umbrella bahia chahue playa certificada playa limpia playa principal llama chahue varios clubs playa ofrecen servicio restaurante alberca desert island bahia santa cruz santa cruz encuentran muelle cruceros marina embarcaciones turisticas yates pesqueros restaurantes mercado artesanias teatro aire libre beach with umbrella playa entrega favoritas turistas conocida aguas tranquilas bancos coral cuevas invitan toda familia nadar snorkelear desert island bahia san agustin bahia grande huatulco excelente nadar snorkelear gustar mariscos ofrecen restaurantes camera with flash max,"['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'PROPN']","['water wave', 'face', 'heart eyes', 'umbrella bahia', 'chahue playa certificada playa limpia playa principal', 'llama chahue varios clubs', 'playa ofrecen servicio restaurante alberca desert island', 'turisticas', 'pesqueros restaurantes', 'mercado artesanias teatro aire libre beach', 'umbrella playa entrega favoritas turistas conocida aguas', 'tranquilas', 'coral cuevas invitan toda familia nadar snorkelear desert island bahia san agustin', 'grande huatulco excelente', 'nadar', 'camera', 'flash max']","[{'text': 'santa cruz', 'label': 'GPE'}, {'text': 'santa cruz', 'label': 'GPE'}, {'text': 'cruceros', 'label': 'GPE'}, {'text': 'marina', 'label': 'LOC'}, {'text': 'turisticas', 'label': 'CARDINAL'}, {'text': 'teatro', 'label': 'CARDINAL'}, {'text': 'umbrella playa entrega', 'label': 'ORG'}, {'text': 'turistas conocida aguas', 'label': 'ORG'}, {'text': 'invitan toda familia', 'label': 'ORG'}, {'text': 'san agustin', 'label': 'LOC'}, {'text': 'gustar mariscos', 'label': 'PERSON'}, {'text': 'max', 'label': 'PERSON'}]",0.13186813186813187
32536,,palm tree smiling face with heart eyes si vienes huatulco olvides visitar lugares beach with umbrella bahia chahue playa certificada playa limpia playa principal llama chahue varios clubs playa ofrecen servicio restaurante alberca beach with umbrella riscalillo encuentra formada arena blanca agua tonos verdes azules poca profundidad excelente nadar snorkelear beach with umbrella playa entrega favoritas turistas conocida aguas tranquilas bancos coral cuevas invitan toda familia nadar snorkelear beach with umbrella bahia santa cruz santa cruz encuentran muelle cruceros marina embarcaciones turisticas yates pesqueros restaurantes mercado artesanias teatro aire libre huatulcoteespera huatulcomexico oaxacalotienetodo huatulcomexico,"['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'VERB', 'PROPN', 'NOUN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'VERB', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN', 'PROPN']","['palm tree', 'face', 'heart eyes', 'umbrella bahia', 'llama chahue varios clubs', 'umbrella', 'agua tonos verdes azules poca', 'beach', 'umbrella playa entrega favoritas turistas conocida aguas', 'tranquilas', 'coral cuevas invitan toda familia nadar snorkelear beach', 'umbrella', 'santa cruz santa cruz encuentran muelle cruceros marina', 'turisticas', 'pesqueros restaurantes']","[{'text': 'alberca beach', 'label': 'GPE'}, {'text': 'formada arena', 'label': 'PERSON'}, {'text': 'umbrella playa entrega', 'label': 'ORG'}, {'text': 'turistas conocida aguas', 'label': 'ORG'}, {'text': 'invitan toda familia', 'label': 'ORG'}, {'text': 'santa cruz', 'label': 'GPE'}, {'text': 'santa cruz', 'label': 'GPE'}, {'text': 'cruceros', 'label': 'GPE'}, {'text': 'marina', 'label': 'LOC'}, {'text': 'turisticas', 'label': 'CARDINAL'}, {'text': 'teatro', 'label': 'CARDINAL'}, {'text': 'huatulcomexico oaxacalotienetodo huatulcomexico', 'label': 'PERSON'}]",0.1276595744680851
