lugar,estrellas,texto
catedral_la_paz,5,a wonderful colonial era cathedral that is spectacular to visit beautiful architecture and truly very inspiring and spiritual do yourself a favor and go
catedral_la_paz,5,hermoso monumento cultural recomiendo visitar el lugar ademas que hay una kiosco donde puedes tomarte fotos y hay demasiada limpiada
catedral_la_paz,5,beautiful and serene the church at night is beautiful mass was going on and it was so nice to view
catedral_la_paz,3,situada en una animada plaza se trata de un edificio del siglo xix construido segun canones clasicos en la antigua ubicacion de la mision de los jesuitas decoracion sencilla
catedral_la_paz,5,best hotel in down town lapaz beautiful views friendly staff and a great breakfast easy to walk and plenty of restaurants do not hesitate to book
catedral_la_paz,5,no es una catedral como en el continente es una catedral pequena y con una arquitectura tipica del norte de mexico
catedral_la_paz,2,nada fuera de lo normal tipica catedral de ciudadnada relevante la zona muy limpia y segura puedes caminar tranquilamente por sus tiendas de alrededores
catedral_la_paz,3,very clean and nice cathedral to visit worth 1015 minutes and a quick stop parking is a bit constrained and the park across the street is another nice place to stretch your legs
catedral_la_paz,5,una catedral bonita que tiene el espacio adecuado para una misa y explanada amplia para caminar a la salida bonitas instalaciones
catedral_la_paz,4,enjoyed ice cream and strolling around this beautiful plaza area must stop in to see the history when youre in la paz
catedral_la_paz,5,we stayed at la catedral hotel directly across the street from dec 2030 this church was constantly busy we really enjoyed the christmas performance outside on the 21st and listening to the carols at christmas
catedral_la_paz,5,lovely cathedral illuminated beautifully at night i was lucky enough to catch a christmas concert performed outside the doors peaceful inside or sit and admire from the park opposite
catedral_la_paz,5,very beautiful and serene cathedral in la paz also in a great area with lots of other nearby attractions
catedral_la_paz,3,una delle poche costruzioni decenti di una citta incasinata e messa alquanto male quando piove si allaga totalmente
catedral_la_paz,4,the wooden ceiling is very unusual in a church of this size plan on 10 mins or so nothing special across the street is the art museum so its a good combination
catedral_la_paz,5,beautiful restoration and the ceiling is elegantly simple for a cathedral great place to meditate
catedral_la_paz,4,una visita obligada pasamos muchas veces en coche pero hasta ahora nos tomamos el tiempo para visitarla con calma bonita pero nada espectacular
catedral_la_paz,3,nice basic cathedral not real fancy as some in mexico and latin america are very ornate work a quick visit peaceful town square across the road
catedral_la_paz,5,beautiful place always open for visiting and praying with daily masses the christmas decorations were nice
catedral_la_paz,3,the main temple of la paz is an example that the town do not have a bast traditionhistory nor rich culture do not get me wrong la paz is a piece of paradise on earth but you come here for the natural beauties and not the cultural attractives
catedral_la_paz,4,this is a nice church on a very beautiful town the place is nice to rest a little and seat while you check the architecture this is a nice stop on the way to more attractions
catedral_la_paz,2,i dont know the history and im sure its very important but from the looks of it theres nothing special about this church although i did like the stained glass
catedral_la_paz,5,enjoyed our visit to the cathedral which is just a few blocks from the malecon in the center of town beautiful cathedral they were redoing all the outside gardens and walkways so it will even be more beautiful in a few weeks must visit when in town
catedral_la_paz,4,the full name of this church is nuestra senora de la paz airapi mission it was founded by the jesuits the towers on either side of the main entrance are impressive as is the color of the stone this church and the gardens directly in front of the church are stops on the history and traditional walking tour of la paz there was street construction and unfortunately the gardens were closed
catedral_la_paz,3,we were told the 2 columns of this cathedral were built at 2 different times the left side was built in the the 1918 and the right side in 1928 overall a nice place to visit so some relaxing down time
catedral_la_paz,3,a nice little church with a plain interior like the wooden roof with the circular cupola in the middle they are presently working on the square in front and the government offices so it is not very peaceful but will be beautiful when they are finished
catedral_la_paz,4,this is a beautiful old cathedral in a central part of town there is currently road works going on right outside so its not as peaceful there as it would normally be however it is still certainly worth the stop the interior had beautiful arched ceilings with chandeliers hanging from them the christmas displays were still out when we were there in early january and they were quite ornate
catedral_la_paz,4,es una hotel moderno se ve que lo acaban de remodelar tiene una linda terraza para desayunar aunque tambien comedor interior es muy centrico los cuartos son agradables el personal muy atento tiene alberca en la azotea pero como fui en diciembre hacia frio y no la use
catedral_la_paz,4,this was one of or stops from a tour we did always special to see a bit of history when you travel near and or far
catedral_la_paz,4,la cathedrale situee au centre de la paz est tres jolie admirez ces deux clocher et sa toiture en tuiles en bois le week end ceremonies de mariage en nombre
catedral_la_paz,5,en el centro historico de la ciudad buen lugar para las tardes relajadas y donde puedes encontrar comida cenas eventos culturales y musicales vente a pasear a la paz
catedral_la_paz,5,la paz cathedral full name catedral de nuestra senora de la paz was a brief stop during our daytrip to la paz but it was a beautiful visit the twotower stone sculpted building is impressive passion of the christ depictions line the inside of the sanctorum spent a little while in the calm atmosphere there was major road construction on the roads in front of the cathedral when we visited in november 2019
catedral_la_paz,5,la cattedrale si trova su una piazza grandissima dove la sera si riempie di artisti di strada e bancarelle con lartigianato locale inoltre sui lati della via ci sono moltissimi negozi di souvenir dove comprare cose esclusive a poco prezzo
catedral_la_paz,1,yo solia recomendar ampliamente la paz ya que al ser originaria de cabo san lucas la paz siempre me parecio mas reconfortante pero la semana pasada mi esposo fue a pasar unos dias alla por un curso en el hotel la perla y en su estancia fue victima de brutalidad policiaca por parte de los estatales la excusa que pusieron fue por como te ves y porque tienes acento chilango el estaba hospedado en un hotel del centro el comentario general fue a quien se le ocurria caminar en el centro a esas horas el hotel estaba a 3 cuadras del malecon tuve que justificar su estancia en la paz son pruebas para que se dignaran a soltarlo pues decian que nada tenia que hacer en su ciudad ya investigando salio a relucir que no es un caso aislado que hay muchos casos de abuso por parte de los estatales hacia la gente que se ven chilangos o consideran mugroso fue una experiencia aterradora y el parecer es un modus operandi comun la verdad no le recomiendo al turismo nacional ir a la paz debido a la gran discriminacion nosotros jamas volveremos a vacacionar en la paz no lo recomiend
catedral_la_paz,4,costruita nel 1720 fa parte di tutta una serie di missioni sparse in giro per la baja non e la piu bella ma sicuramenete una delle meglio conservate
catedral_la_paz,3,pros great location great breakfast authentic mexican food only comfortable clean rooms cons hard to find anyone who spoke english asked for a 2nd wash cloth told they didnt have any dont expect to sleep in rooms are around open courtyard where breakfast starts at 7 am and so much noise church next door bells start at 6 am
catedral_la_paz,3,el cuento de nunca acabar siempre en obras reformas tengo tanta curiosidad por ver el final que paciencia
catedral_la_paz,5,loved this cathedral was built in the 1600s must see church in town loved the architecture and the wooden stages of the cross on the walls plus theres a special prayer room in the back
catedral_la_paz,5,visita un lugar espectacular en la paz para pasar un rato de autorelajacion y encuentro consigo mismo asi como admirar sus detalles de la epoca colonial
catedral_la_paz,3,esta catedral de la paz no tiene realmente nada que ofrecer a los visitantes se h pido construyendo poco a poco primero el edificio central luego una torre y luego la otra hasta terminarse completamente por ahi de 1901 es una catedral sin chiste tradicional una iglesia mas y solamente vale la pena visitarla por el conjunto arquitectonico que se forma con el jardin velasco y la zona comercial que circunda a dicho jardin se dice que fue construida sobre los vestigios de una vieja mision jesuita hasta ahi
catedral_la_paz,4,by todays standards this is a small church but when it was built im sure it was considered huge there are some old stained glass windows the doors are probably original to the structure and are enormous which begs the question if where they came from since la paz is desert parishioners were praying im not catholic so we didnt spend any real time in the church since its just 2 blocks from the waterfront it was worth the walk thoughts of being in a building dating from 1861 in such wonderful condition is amazing obviously services are still held and i remember reading a cornerstone mentioning a much earlier date in the 1700s a quick review of history dates la paz to 1535 so a town with a 500 year history in north america is another pretty good reason to visit one of its oldest structures
catedral_la_paz,4,existe una capilla lateral que hay que visitar pues tiene cosas extraordinarias se encuentra en el centro y es de muy facil acceso
catedral_la_paz,5,es una catedral de pequenas dimensiones pero agradable a la vista con una arquitectura sobria pero bien proporcionada cuenta con dos torres campanario acorde a la placa informativa empotrada en la fachada ha sido fundada la mision en noviembre de 1720 por el padre jesuita jaime bravo y en dicho sitio fue edificada este templo en 1861 al interior luce sobrio e invita a la reflexion al frente ese encuentra la plaza cuya fuente tiene una replica del hongo petreo de balandra presiden el altar principal una escultura de la virgen maria y una cruz disfruta de catedral de la paz porque la vidaes un viaje
catedral_la_paz,5,happened upon the church by going to the saturday market just across the street from it and what an amazing view
catedral_la_paz,4,very sweet little area with a garden and museum across the street nice cool place to rest out of the sun in this sweet little town feels very safe and laid back
catedral_la_paz,4,lovely cathedral nice stained glass and statues mass times were 0700 1000 1700 1830 2000 very nice service with choir
catedral_la_paz,4,muy hermosa iglesia de la paz con su placita al frente un lugar muy tranquilo y bonito visitar
catedral_la_paz,5,ubicada en el corazon de la ciudad esta ubicada en el lugar donde se levanto la mision fundada por los jesuitas en el siglo xviii actual templo se levanto hacia la segunda mitad del siglo xix por ordenes del obispo juan francisco escalante y moreno de estilo neoclasico sobrio en el exterior presenta una sencilla fachada y dos torres las cuales guardan semejanza con las de los templos norteamericanos el interior del templo posee bellos retablos barrocos del siglo xviii los cuales provienen de otras misiones que corrieron la suerte de ser abandonadas
catedral_la_paz,4,we explored the city of la paz and went to this cathedral and it is a beauty it is on the square a couple blocks up off the malecon
catedral_la_paz,5,tambien el jardin o plaza principal muy fresca y bonita con su kiosko enfrente de la catedral y el hotel catedral a un costado del la iglesia muy excelente opcion para hospedarse ahi en pleno centro de la paz
catedral_la_paz,5,within the cathedral complex is this lovely orphanage bring gifts and love and giggles we spent a day eating treats doing magic and puppet showlaughter giggles and an unforgettable day in la paz b4 swimming with turtles dolphins and whales
